id,name,site_buy,date,town,price,age,img_url,content,id_cultural
83,Онлайн-встреча «Актёр кино и актёр театра. В чём разница?»,0,23 апреля 2020,Москва,0,16+,https://www.2do2go.ru/uploads/94dd6d713afcf6e94eab5a270b325f16_w500_h500.jpeg,"Узнаете, в чем заключается специфика работы актера в кино и в театре. Трансляция пройдет на . Как выбрать свой путь и можно ли их совмещать? Дает ли театральный вуз достаточно знаний для работы в кино? Какие качества и навыки необходимы актеру? На эти и другие вопросы ответит актер театра и кино, режиссер, выпускник ВГИКа (мастерская А. Я. Михайлова), лауреат премии «Золотой лист» за лучшую мужскую роль Григорий Кокоткин.  Как всегда, по ходу встречи можно будет задавать свои вопросы в комментариях. В конце встречи – викторина с призами.",0
84,Спектакль «Цена»,http://zodchie.ru/afisha/spektakl-czena.html,22 апреля 2020,Москва,600 — 800,16+,https://www.2do2go.ru/uploads/2eda298429ceb884fe40ab006dc54439_w500_h500.jpeg,"Спустя 16 лет после смерти отца полицейский Виктор решает продать всю его сохранившуюся мебель. Эта мебель свидетельствует о тех временах, когда отец еще был богат, вся семья была в сборе, и о разорении не шло и речи. С женой Эстер они вспоминают о том, как Виктор хотел заниматься наукой – но был вынужден пойти на службу, чтобы содержать отца. Его брат Уолтер, напротив, ничем не жертвовал – и стал успешным хирургом. Впервые за 16 лет они встречаются. Пытаясь определить настоящую цену оставшейся от отца обстановки дома, они, по сути, выясняют, что было дороже для каждого, любовь к отцу или же желание сделать карьеру. В результате определяется не только цена имущества, но и цена собственной жизни. Помогает понять это 90-летний оценщик, которого блестяще играет народный артист России Игорь Ясулович. Жанр: драма в 2-х действиях. Автор: Артур Миллер. Постановка: Леонид Хейфец.",0
85,Спектакль «Красная шапка»,http://zodchie.ru/afisha/krasnaya-shapka.html,27 марта 2020,Москва,450 — 700,12+,https://www.2do2go.ru/uploads/15d871a7850e37dbed8ea2a3370b1c38_w500_h500.jpeg,"В основе – пьеса французского драматурга Жоэля Помра «Красная шапочка», современная европейская трактовка всем известного сюжета. Психологическая сказка для взрослых о взрослении, любви и одиночестве. Две героини – Мать и Дочь – самые близкие друг другу люди. Об их многолетних, иногда смешных, иногда трогательных, иногда драматичных отношениях и пойдет рассказ. В спектакле нет Волка как такового. Есть страх. Неизбежный страх потери, с которым живут все люди: матери, нелегко отпускающие детей во взрослую жизнь, и дети, которых ужасает возможность навсегда потерять родителей. Жоэль Помра – один из наиболее ярких современных драматургов и режиссеров Франции. Его пьесы становились сенсацией на Авиньонском фестивале, в театре «Одеон» и на других национальных площадках Франции и России. В ролях: Анастасия Колпикова и Юлия Стожарова. Продолжительность: 50 минут без антракта.",0
86,Арт-лекторий «Библейские сюжеты в искусстве. Часть 2»,https://cc-zodchie.timepad.ru/event/1276780/,22 марта 2020,Москва,0,16+,https://www.2do2go.ru/uploads/46f920d27a80492c0b70f1afdbe76220_w500_h500.jpeg,"В рамках новой встречи арт-лектория речь снова пойдёт об иконографии сюжетов и персонажей. Будут подробно обсуждаться две значимые евангельские темы, нашедшие отражение в работах известных художников, таких как Караваджо, Пуссен, Мемлинг, Веронезе, Тинторетто и многих других. А темы эти – история Иоанна Крестителя и общественное служение Иисуса Христа. Лектор – искусствовед, автор научных статей по изобразительному искусству, создатель проекта «Miniart. Искусство для детей и взрослых» Виктория Цибульская.",0
87,Виртуальная выставка «Калейдоскоп»,0,0,Санкт-Петербург,0,12+,https://www.2do2go.ru/uploads/5ddfc1c7cb0b9f3c6eb9d2a2b3a81862_w500_h500.jpeg,"Эта выставка, действительно, заслуживает особого внимания зрителей. А «прогуляться» по выставке можно на . Эта выставка – совместный проект Ломоносовского ГДК и фотохудожников Народного фотоклуба Выборгского Дворца культуры. Представленный материал действительно напоминает детскую игрушку –калейдоскоп. Многообразие тем, творческих подходов, нюансы отражения формы и содержания, время создания фотографий, всё это вписывается в рисунок калейдоскопа. Перед нами открылась возможность увидеть мир глазами талантливых фотографов. Фотоклуб Выборгского Дворца культуры – уникальное явление. Он был организован в 1953 году и является старейшим фотоклубом города и страны. В настоящее время в клубе состоит 50 человек. Среди членов клуба – инженеры, техники, военнослужащие, врачи, предприниматели, рабочие, кандидаты наук, профессиональные фотографы, журналисты, художники, студенты, пенсионеры. А возраст от семнадцати до девяноста лет.",0
88,Спектакль «Поллианна»,0,0,Санкт-Петербург,400 — 800,12+,https://www.2do2go.ru/uploads/8ae7a32c70fab9df01499e70e12dceb2_w500_h500.jpeg,"Одиннадцатилетняя девочка после смерти отца переезжает в дом своей тети.Здесь довольно скучный уклад, тетя Полли строга и властна, но у Поллианны есть секрет – игра, которой ее научил отец. Смысл игры очень прост: находить радость в любой ситуации. Она делится своим оптимизмом с жителями городка. «Эта девочка действует лучше, чем целая бутылка укрепляющего средства», – говорит про Поллианну доктор. С появлением племянницы в унылом существовании самой тети Полли происходят чудесные изменения.  В спектакле много музыки (композитор – Евгений Петров), пластических этюдов, забавных сцен и приятных сюрпризов. Зрители тоже получат свою долю душевного оздоровления, ведь это так полезно – играть в радость.",0
89,Спектакль-балет «Прямо в детство кувырком»,0,0,Санкт-Петербург,600 — 700,0+,https://www.2do2go.ru/uploads/4cdbf524d9f1c3d44048effeb49b6ee0_w500_h500.jpeg,"Вышли дети во двор погулять и поиграть. А&nbsp;во что играют дети? Дети во всём мире фантазируют: превращаются в дельфинов, в самолёт и самосвал, в пластилин и даже в Деда Мороза, делают ремонт и катаются на лыжах. Юные зрители окунутся в атмосферу детства своих родителей, а взрослые снова почувствуют себя маленькими под детские песни 70–80-х годов.  В спектакле заняты артисты балета известных петербургских театров. Спектакль-балет для семейного просмотра, веселый, озорной и трогательный.  Не упустите возможность хотя бы ненадолго вернуться в детство.",0
90,"Спектакль «Операция «Мы», или Невероятное приключение»",0,0,Санкт-Петербург,1200 — 1700,16+,https://www.2do2go.ru/uploads/3e6cd5372d258a09b8e8a9d216d047cd_w500_h500.jpeg,"Что случилось бы, если бы по счастливой случайности Ромео и Джульетта остались в живых? Фойе маленького провинциального театра. В нем симпатичные, но не очень счастливые люди. Он – официант, бармен и посудомойка в одном лице. Она – бывшая провинциальная актриса, ныне гардеробщица. Он – стареющий маменькин сынок, который не в силах ни в чем отказать матери, потратившей на него всю жизнь. Она&nbsp;его вечная невеста, которая уже не станет его женой. Что их связывает? Большая любовь и полнейшая несовместимость. Плюс и минус, не притягивающиеся друг к другу. Зрители смеются и плачут, наблюдая за словесной дуэлью, в которой есть все: любовь и ненависть, ревность и безумство.",0
91,Шоу-программа «Счастье»,0,0,Санкт-Петербург,0,6+,https://www.2do2go.ru/uploads/b67d257881f5920a8bc12d084286062e_w500_h500.jpeg,"Премьера весенней концертной программы Александра Аракелова «Счастье».  Зрителей ждет театрализованное представление: специально разработанные эксклюзивные костюмы, световое шоу, звёздные гости, как всегда на сцене&nbsp;– музыкальная группа и шоу балета Camelot. Новые песни, полюбившиеся хиты и шедевры мировой поп-музыки. Шоу-программа «Счастье»&nbsp;– это дружеский, творческий вечер в жизни Александра Аракелова и зрителей, это прекрасная история о том, как люди живут в&nbsp;городе, чтобы быть честными, дружными.&nbsp; Концерты Александра Аракелова – это всегда феерические эмоции, тёплые пожелания, море цветов и хорошее настроение.",0
92,Онлайн-урок «Манипуляция вниманием»,0,17 мая 2020,Москва,0,12+,https://www.2do2go.ru/uploads/71a270d32c73a2e9d4ab06f651ba0ac9_w500_h500.jpeg,"Трансляция состоится . Ваня затронет тему «Манипуляция вниманием в сюжетной иллюстрации», подробно расскажет, как зачастую художники управляют взглядом зрителя при помощи форм, цвета и композиции. Также в течение урока автор познакомит всех с тем, как это может работать в сложных комбинациях и как полученные навыки вы можете применить в повседневной жизни.  В конце урока каждый зритель научится читать архитектуру любой картины и познакомится с процессом рисования. Также любой желающий сможет пообщаться с автором по окончании мастер-класса, задав вопросы в эфире.  Ваня является выпускником Московского педагогического государственного университета по специальности «Графический дизайн» и уже несколько лет рисует свои иллюстрации в современной авторской графике. Среди его трудов можно найти множество портретов и иллюстраций к фильмам и литературным произведениям. Свои работы он создает при помощи графического планшета и программ Adobe. ",0
93,Онлайн-встреча с группой «Катани»,0,29 апреля 2020,Москва,0,12+,https://www.2do2go.ru/uploads/8f379669953209bffa1d109e8acbd02e_w500_h500.jpeg,"Пока вы дома, вам предлагают обновить ваш плейлист, добавив туда мелодичные треки группы «Катани». На  вы сможете услышать душевный акустический сет музыкантов и пообщаться с ними в режиме прямого эфира.  Коллектив удачно сочетает в своем творчестве традиции поэзии русского рока с самыми лучшими тенденциями стилей поп и инди в музыке. Это пример гармонии слова и мелодии, что большая редкость в модных трендах на сегодня. Каждая песня коллектива – это история из жизни, музыканты делятся своими чувствами и опытом со слушателями, погружая в удивительную философию бытия, делая это мелодично и ненавязчиво.  Создатели группы, музыканты Антон Хрящев и Максим Барынкин, начали свой творческий путь в Самаре, а продолжили в Москве, где окончательно и сформировалась группа «Катани». Их песни – это истории, которые могли бы быть у каждого из нас. Именно поэтому они такие понятные и откликаются внутри после первого же прослушивания.",0
94,Онлайн-трансляция лекции «Арт-прогулки по Москве. Вокруг Кремля»,0,12 апреля 2020,Москва,0,12+,https://www.2do2go.ru/uploads/580c859a1932d3a2694ff3618f7cf0db_w500_h500.jpeg,"Уже скучаете по пешим прогулкам по центру города? Цикл виртуальных экскурсий «Прогулки по Москве» поможет вам по-новому взглянуть на любимую столицу. Трансляция будет доступна на .  Вы узнаете, какие мифологические сюжеты заложены в архитектуре города, какие тайны и загадки скрываются за старыми зданиями и улочками. Помимо раскрытия секретов архитектурных строений вы удивитесь фактам и об обитателях этих зданий – художниках, скульпторах, музыкантах и других творческих людях.  Слушатели лекции узнают ответы на вопросы:  Лекцию проводит Виктория Цибульская – автор проекта «MiniArt. Искусство для детей и взрослых». ",0
95,Музыкальное шоу «Любить по-итальянски. Аль Манчино стори»,https://iframeab-pre0323.intickets.ru/node/11405039,2 апреля 2020,Москва,200 — 1500,12+,https://www.2do2go.ru/uploads/f66fd873b4dbee06f2750563bfbe6084_w500_h500.jpeg,"Это музыкальное шоу – настоящая романтическая трагикомедия с любовным треугольником, рассказывающая о взаимоотношениях танцовщицы, гангстера и итальянского эмигранта. Вы сможете окунуться в мафиозную романтику улиц Нью-Йорка, наполненную перестрелками, танцами и звуками саксофона. Итало-американские и мировые хиты в жанрах джаз, блюз, рок-н-ролл теперь зазвучат, словно дурманящий и притягательный шик американского ретро. Это первая совместная работа известных итальянских исполнителей и молодых танцоров в стиле сontemporary dance.  Музыка Бэнда Альберто Чиккарелли в хореографической интерпретации творческого коллектива First Street Ballet теперь на сцене Культурного центра «Москвич».",0
96,Показ фильма «Джейн Эйр»,0,29 февраля 2020,Москва,0,0+,https://www.2do2go.ru/uploads/bff51282e0c7c3c5bb6e1e6672f72368_w500_h500.jpeg,"Здесь нет цвета и спецэффектов, зато есть мощные сценарии и цепляющие диалоги. В фильмах жанра нуар столько эмоций и красок, какие выдаст не каждый цветной фильм. Предлагаем вам взять с собой свои любимые сладости, налить себе ароматный чай, поудобнее устроиться на мягких пуфах и погрузиться в атмосферу черно-белого фильма, снятого по мотивам романа Шарлотты Бронте. Джейн Эйр, девушка-сирота, получает работу гувернантки в поместье Эдварда Рочестера. Она дает уроки дочери хозяина дома, на которых иногда присутствует и он сам. Эдвард старше Джейн на двадцать лет, но внезапно вспыхнувшее взаимное чувство влечет их друг к другу. Джейн Эйр и мистер Рочестер решают пожениться. Став невестой, Джейн испытывает небывалое счастье, несмотря на то, что ее жених – человек беспокойный и загадочный. Близок назначенный день свадьбы и приглашены гости, но открывается страшная тайна семьи Эдварда Рочестера и все рушится… Вход свободный, по предварительной .",0
97,Трансляция концерта «Аримойя-трио»,0,2 мая 2020,Москва,0,0+,https://www.2do2go.ru/uploads/051a76e6de2a3449950821a003ad9583_w500_h500.jpeg,"2 мая, в 19:00 смотрите в прямом эфире концертную программу «Миры просветления» в исполнении «Аримойя-трио».  Особенность коллектива заключается в смелости замысла: исполнение живьем музыки разных жанров и стилей малым составом фортепианного трио, желание соединить гармонии и ритмы джаза с классикой мировой музыки. Но, вероятно, самое важное – «Аримойя трио» не устает экспериментировать и удивлять слушателя непривычными трактовками музыкальных сокровищ, открывая их заново для многих.  Венцом творчества «Аримойя трио» являются авторские программы коллектива. Композиторский почерк пианиста Александра Миронова заметен в каждой обработке, но полноценно и широко раскрыт именно в собственных произведениях. На сегодняшний день в репертуаре трио есть три сюиты, созданные на основе произведений, написанных в течение последних тридцати лет. Сюиты «Светлые стихиали», «Аримойя. Мечта увидеть» и «Миры просветления».",0
98,Трансляция концерта «Аримойя. Мечта увидеть»,0,30 апреля 2020,Москва,0,0+,https://www.2do2go.ru/uploads/5dcfdbd7208b8c51dfc98642feb6c3c8_w500_h500.jpeg,"30 апреля, в 19:00 смотрите в прямом эфире концертную программу «Аримойя. Мечта увидеть» в исполнении «Аримойя-трио».  Особенность коллектива заключается в смелости замысла: исполнение живьем музыки разных жанров и стилей малым составом фортепианного трио, желание соединить гармонии и ритмы джаза с классикой мировой музыки. Но, вероятно, самое важное – «Аримойя-трио» не устает экспериментировать и удивлять слушателя непривычными трактовками музыкальных сокровищ, открывая их заново для многих.  Венцом творчества «Аримойя-трио» являются авторские программы коллектива. Композиторский почерк пианиста Александра Миронова заметен в каждой обработке, но полноценно и широко раскрыт именно в собственных произведениях. На сегодняшний день в репертуаре трио есть три сюиты, созданные на основе произведений, написанных в течение последних тридцати лет. Сюиты «Светлые стихиали», «Аримойя. Мечта увидеть» и «Миры просветления».",0
99,Трансляция концерта «Светлые стихиали»,0,28 апреля 2020,Москва,0,0+,https://www.2do2go.ru/uploads/88caae94367a5332ed2e9bb0d72ac5e8_w500_h500.jpeg,"28 апреля, в 19:00 смотрите в прямом эфире концертную программу «Светлые стихиали» в исполнении «Аримойя-трио». .  Особенность коллектива заключается в смелости замысла: исполнение живьем музыки разных жанров и стилей малым составом фортепианного трио, желание соединить гармонии и ритмы джаза с классикой мировой музыки. Но, вероятно, самое важное – «Аримойя трио» не устает экспериментировать и удивлять слушателя непривычными трактовками музыкальных сокровищ, открывая их заново для многих.  Венцом творчества «Аримойя трио» являются авторские программы коллектива. Композиторский почерк пианиста Александра Миронова заметен в каждой обработке, но полноценно и широко раскрыт именно в собственных произведениях. На сегодняшний день в репертуаре трио есть три сюиты, созданные на основе произведений, написанных в течение последних тридцати лет. Сюиты «Светлые стихиали», «Аримойя. Мечта увидеть» и «Миры просветления».",0
100,Прямой эфир концерта «Аримойя-трио»,0,5 мая 2020,Москва,0,0+,https://www.2do2go.ru/uploads/593904029c888db869bfc261c1a55500_w500_h500.jpeg,"Особенность коллектива заключается в смелости замысла: исполнение живьем музыки разных жанров и стилей малым составом фортепианного трио, желание соединить гармонии и ритмы джаза с классикой мировой музыки. Смотрите по . Но, вероятно, самое важное – «Аримойя трио» не устает экспериментировать и удивлять слушателя непривычными трактовками музыкальных сокровищ, открывая их заново для многих. Может быть, кто-то после концерта без страха пойдет послушать серьезную музыку в большие концертные залы, а кто-то захочет сам играть, невзирая на опыт и возраст. В наш век эклектики, можно услышать фрагменты и приемы музыки различных стилей, но выбрать наиболее верное и точное из музыкального разнообразия XXI века и переплавить в эмоциональное музыкальное полотно бывает довольно сложно. Однако, у коллектива это получается с лёгкостью. То, что сегодня принято называть драйвом, является неизменным атрибутом концертных выступлений «Аримойя трио», при абсолютном отсутствии фамильярности. ",0
101,Встреча «Даниил Эльдаров»,https://dubrava.timepad.ru/event/1257281/,29 марта 2020,Москва,от 300,6+,https://www.2do2go.ru/uploads/ef15c93fcbd358391ba32c476549e30a_w500_h500.jpeg,"29 марта в Культурно-просветительском центре «Дубрава», с детской программой, будет звучать голос Даниила Эльдарова.  Даниил Эльдаров – диктор, актер озвучания и дубляжа. Русский голос Мориарти из легендарного сериала «Шерлок». Даниил Эльдаров – известный актер театра и кино, чей голос вам знаком по таким шедеврам, как «Великолепный век» – Бали Рэй, а также серия фильмов производства Марвел, где он озвучил Капитана Америку.  Даниил – выдающийся диктор федеральных масштабов, чей актерский голос может исполнить практически любую, даже очень креативную и неординарную задачу.",0
102,Oнлайн-лекция «Мужские и женские архетипы: от традиции к современности»,0,25 апреля 2020,Москва,0,16+,https://www.2do2go.ru/uploads/9f1f4e560a5b8596e8f4371fb022081d_w500_h500.jpeg,"Занятие будет проходить в формате конференции на платформе . Регистрируйтесь . За час до события вам вышлют ссылку на конференцию. Звоните по телефону: +7 (917) 534-16-93, если нужна дополнительная информация. Есть ли в ролях мужчины и женщины что-то неизменное и предназначенное самой природой? Женщина – мать, муза, жрица, наставница, хранительница очага… Мужчина – отец, воин, защитник, творец, первооткрыватель… Эпохи меняются, но традиция хранит символы, которые в разные времена становились ориентиром для воспитания и внутреннего становления человека. На встрече обратятся к архетипам – общечеловеческим символам, положенным в основу мифов, легенд. Они проявляются у всех народов и во все эпохи. В размышлении над этими моделями есть шанс ответить на вопрос: «Кто ты?»",0
103,Oнлайн-лекция «Человек в поисках здоровья. Философский взгляд»,0,18 апреля 2020,Москва,0,16+,https://www.2do2go.ru/uploads/76c5c57f7b5bc08211b5e75291f24052_w500_h500.jpeg,"По мнению древних греков человек является единством трех составляющих: тела, психики или души и духовной части; здоровье – это гармония, а болезнь – дисгармония.  Лекция будет проходить в формате конференции на платформе . Регистрация – . За час до события мы вышлем вам ссылку на конференцию.  ",0
104,Онлайн-практикум «Как научиться понимать и чувствовать других людей?»,https://acropolis.org.ru/Moscow/lekcii-v-moskve/praktikumy.html?ids=8615?from=cultr#enrollment,16 апреля 2020,Москва,0,18+,https://www.2do2go.ru/uploads/f7ac6f4b7ed99240faea16eacb0f0ecb_w500_h500.jpeg,"Занятие будет проходить в формате конференции на платформе . Регистрируйтесь на . За час до события вам пришлют ссылку на конференцию. Каждый человек уникален и неповторим. Вероятно, поэтому нам, порой, бывает так сложно понять друг друга. Задача занятия – ответить на важные вопросы: «Как сделать шаг навстречу к другому человеку?», «Как прийти к согласию и объединению, когда мы такие разные?». В основе практикума лежат философские идеи о человеческих взаимоотношениях. На практикуме вы: Звоните по телефону: +7 (917) 534-16-93, если нужна дополнительная информация.",0
105,Мастер-класс «Пасхальные мотивы. Роспись деревянных яиц»,https://acropolis.org.ru/Moscow/kursy-razvitiya/zhivopisi-rukodeliya.html?ids=7258?from=cultr#enrollment,11 апреля 2020,Москва,500,6+,https://www.2do2go.ru/uploads/9c99d5620f3db13a4b1fdd41912e3d7c_w500_h500.jpeg,"Весну уже ничем не удержать, скоро грядет традиционный светлый праздник Пасхи – символ торжества добра и света. Этот праздник невозможно себе представить без крашеных яиц – крашенок. На мастер-классе вы распишите деревянные яйца, создадите пасхальную композицию, поместив их в корзиночки с искусственными цветами и веточками. Занятие пройдет в очень теплой праздничной атмосфере мастерских «Нового Акрополя». Никаких дополнительных навыков не требуется. Материалы для работы предоставляются и входят в стоимость. В конце мастер-класса готовое изделие вы заберете с собой. Мастер-класс проводит Ольга Лысова – ведущая прикладных мастер-классов для взрослых и детей Культурного центра «Новый Акрополь». Регистрация&nbsp;–&nbsp; или по телефону: +7 (917) 534-16-93.",0
106,Встреча «Гамлет. XXI век. Быть или не быть?»,0,29 марта 2020,Москва,0,18+,https://www.2do2go.ru/uploads/6ff6fc02d28c61606e789d0162dc7451_w500_h500.jpeg,"Эта встреча для любителей литературы и неразрешённых тем. Это разговор и размышление над текстом, который знают все, но никто не понимает до конца, над вопросами, возникающими при чтении или просмотре пьесы Уильяма Шекспира «Гамлет».  Почему созданная в XVII веке пьеса ставится сегодня практически на всех сценах мира, а в России – самая репертуарная пьеса русского театра. Уже 400 лет «Гамлет» снова и снова издаётся, делаются новые переводы, открываются новые смыслы. В чём причины такой тяги к произведению? Чтобы обсуждение было интересным и содержательным, нужно просто прочитать пьесу и прийти на встречу с желанием узнать и рассказать другим интересные, даже захватывающе интересные, факты. Количество мест ограничено&nbsp;– 15.  Регистрация  или по телефону: +7 (917) 534-16-93.",0
107,"Лекция «Картина по ту сторону изображения: ребусы, парадоксы и иллюзии ХХ века»",0,23 апреля 2020,Москва,0,16+,https://www.2do2go.ru/uploads/10dfd63c1dbb6d7326453c09f7db636d_w500_h500.jpeg,"Казимир Малевич, Лучо Фонтана, Рене Магритт и Мауриц Эшер – что может быть общего между столь непохожими художниками? Эксперимент над пространством живописи и зрительским восприятием. В ХХ веке классическая живопись выходит за свои пределы по направлению к абстракции, эксперименту, взаимодействию с аудиторией, перформансу. Как эксперименты художников изменили визуальный опыт современного человека, какие ребусы, парадоксы и иллюзии, адресованные зрителю ХХ века, практиковали и создавали художники? Лекция посвящена экспериментам в изобразительном искусстве ХХ века: собравшиеся поговорят о природе абстракции, уничтожении изображения, о «безобразных» картинах и картинах, отрицающих самое себя. Участников будут волновать актуальные оптические, визуальные, сенсорные иллюзии и «обманки», которые продолжают ставить зрителя в тупик и подводить его к границам его чувственного человеческого опыта. О лекторе: Валерия Косякова, автор книг «Код Средневековья. Иероним Босх», «Апокалипсис Средневековья», кандидат культурологии, доцент РГГУ, сотрудник Центра визуальных исследований Средневековья и Нового времени РГГУ.  ",0
108,Показ и обсуждение фильма «Вот здесь я и живу»,0,16 марта 2020,Москва,0,18+,https://www.2do2go.ru/uploads/178a303e993feb5bd4a15e85f3610734_w500_h500.jpeg," Мaison d’Être – независимое творческое объединение профессиональных урбанистов, кинематографистов и исследователей. Цель объединения – исследовать чувство и ощущение дома в современном городе через документальное кино и разработать на его основе концепцию «новой урбанистики» и программы онлайн-обучения.  «Вот здесь я и живу» – это история о сложных выборах, характерных для мегаполиса.Каким бы ни был дом, для героев фильма он всегда разный. Дом – это то пространство, в которое мы инвестируем самое ценное – наше время. Москва становится одним большим многоквартирным домом, в котором мы выбираем наиболее подходящую для нас модель проживания.  Фильм является прологом к образовательной онлайн-программе по урбанистике. Его задача – создать контекст обсуждения городской политики с профессиональной точки зрения, девелоперских проектов и рынка жилья.  После показа состоится дискуссия с авторами фильма. Вход свободный, по предварительной .",0
109,Лекция «Любовь — это сердце всего…»,0,13 марта 2020,Москва,0,16+,https://www.2do2go.ru/uploads/b82e95f7ec2a0fa8456b5c852c2f6c87_w500_h500.jpeg,"«Любовь – это сердце всего. Если оно прекратит работу, все остальное отмирает, делается лишним, ненужным. Но если сердце работает, оно не может не проявляться в этом во всем», – писал Владимир Маяковский. На лекции речь пойдет о лирике Маяковского,&nbsp;также слушатели узнают: Об этом и не только расскажет заведующая отделом Государственного музея истории российской литературы имени В. И. Даля «Дом И. С. Остроухова» Марина Краснова. Вход свободный, по .",0
110,Лекция «Биологическое старение: от теории к технологии»,http://zilcc.ru/afisha/8190.html,12 марта 2020,Москва,0,16+,https://www.2do2go.ru/uploads/02f3ac437e5ec3b87df25ef8c145f8dd_w500_h500.jpeg,"Ещё лет 10–15 назад разработка «лекарства от старости» была синонимом создания вечного двигателя. Единственное, на что могли рассчитывать исследователи, заинтересовавшиеся процессом старения, – это создавать все более подробные описания «печального пути организма на кладбище». Однако в современной науке о старении отчетливо наблюдается процесс смены парадигмы. Появляется всё больше указаний на то, что старение – это вовсе не обязательный атрибут живых существ. Описаны случаи организмов, видов с пренебрежимо медленным старением, причем даже среди млекопитающих. Становятся понятны механизмы, благодаря которым эти виды «отключили» свое старение.&nbsp; Лектор – Максим Скулачёв, биолог, ведущий научный сотрудник МГУ им. М. В. Ломоносова, генеральный директор компании «Митотех».",0
